software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Inh L2-5 VIP TYR,62,0.5797101449275363,0.8421052631578947,0.25806451612903225,15538,3,46,16,2,"['COL15A1', 'IQGAP2']","['EREG', 'TYR', 'NOX4', 'COL15A1', 'RGS8', 'IQGAP2', 'CBLN4', 'FBN2', 'TAC3', 'CMTM8']",0.14880192555809996
4.1,cluster_id,Inh L1-3 VIP CHRM2,175,0.5502392344497608,0.6106194690265486,0.3942857142857143,15384,44,106,69,2,"['FLT1', 'SHISA8']","['SYT2', 'HRH3', 'FLT1', 'IGFBP5', 'EMID1', 'SHISA8', 'PTGDS', 'CHRM2', 'SEZ6', 'PLCE1']",0.15821812758710055
4.1,cluster_id,Inh L2-4 VIP CBLN1,67,0.6830601092896175,0.8620689655172413,0.373134328358209,15532,4,42,25,3,"['MME', 'HTR2C', 'SLC22A3']","['CBLN1', 'GPR83', 'SCTR', 'MME', 'HTR2C', 'SLC22A3', 'DCN', 'TAC3', 'ARHGAP24', 'GPR149']",0.25491228985606806
4.1,cluster_id,Inh L1-3 VIP CCDC184,64,0.546875,0.875,0.21875,15537,2,50,14,2,"['SCML4', 'CD163L1']","['SCML4', 'SLC6A11', 'KCNH8', 'CD163L1', 'IGFBP5', 'SHISA8', 'TBL1X', 'ADAMTS6', 'KMO', 'RNF144B']",0.3613951366992729
4.1,cluster_id,Inh L1-3 VIP GGH,68,0.4268292682926829,0.5833333333333334,0.20588235294117646,15525,10,54,14,1,['VWDE'],"['CD24', 'GGH', 'VWDE', 'PTH2R', 'SCTR', 'IGFBP5', 'CCNG2', 'PTHLH', 'PCDH19', 'SEZ6']",0.5355986064997855
4.1,cluster_id,Inh L1-2 VIP LBH,47,0.4945054945054945,0.8181818181818182,0.19148936170212766,15554,2,38,9,3,"['SYT10', 'EDNRA', 'PCDH18']","['SCML4', 'SYT10', 'EDNRA', 'PTGER3', 'KLHL13', 'PCDH18', 'NRP2', 'KCNH8', 'OPRK1', 'PARD3B']",0.26614353566018917
4.1,cluster_id,Inh L2-3 VIP CASC6,45,0.5445544554455446,0.7857142857142857,0.24444444444444444,15555,3,34,11,3,"['SRL', 'LRRC63', 'SDC2']","['ABCB4', 'SRL', 'SPSB4', 'LRRC63', 'ADAMTS5', 'SDC2', 'EFEMP1', 'ADRA2A', 'AR', 'COL9A1']",0.6656342822038331
4.1,cluster_id,Inh L2-4 VIP SPAG17,33,0.5128205128205128,0.5714285714285714,0.36363636363636365,15561,9,21,12,2,"['NPR3', 'SLC7A11']","['SPAG17', 'MYBPHL', 'NPR3', 'CCDC141', 'SLC7A11', 'LGI2', 'KCNG2', 'ANGPT1', 'TRPC6', 'CHRNA2']",0.23880471602498274
4.1,cluster_id,Inh L1-4 VIP OPRM1,52,0.5208333333333334,0.9090909090909091,0.19230769230769232,15550,1,42,10,3,"['LYPD1', 'SLC22A3', 'PCP4']","['LYPD1', 'RXRG', 'SLC22A3', 'PPP1R1C', 'PCP4', 'KCNG2', 'TRPC6', 'CHRNA2', 'CRH', 'PLCE1']",0.21987013833629937
4.1,cluster_id,Inh L3-6 SST NPY,15,0.9859154929577465,1.0,0.9333333333333333,15588,0,1,14,1,['NPY'],"['STAC', 'DDC', 'NPY', 'CDHR1', 'NPY2R', 'NOS1', 'CORT', 'CRHBP', 'TACR1', 'TRPC6']",0.815220367010937
