software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,cluster_id,Exc L3-5 RORB TWIST2,93,0.0847457627118644,0.0875,0.07526881720430108,15437,73,86,7,3,"['FBXL13', 'PTPN3', 'RPL11']","['FBXL13', 'WBP2NL', 'ADAMTS3', 'PTPN3', 'RPL11', 'AK8', 'PLXNA1', 'ARL14EP', 'NRGN', 'ZFYVE21']",0.09416129113215436,fold_4
4.1,cluster_id,Exc L4-5 RORB FOLH1B,870,0.37364517969195665,0.3975720789074355,0.30114942528735633,14336,397,608,262,5,"['NMNAT3', 'FBXL13', 'KRR1', 'PIWIL4', 'NIT2']","['ANKDD1B', 'NMNAT3', 'FBXL13', 'KRR1', 'PIWIL4', 'NIT2', 'SNCG', 'PTPN3', 'PLXNA1', 'POLR2L']",0.0884269602349082,fold_4
4.1,cluster_id,Exc L4-6 RORB SEMA3E,777,0.19166973829708808,0.21487603305785125,0.13384813384813385,14446,380,673,104,3,"['NMNAT3', 'PLXDC1', 'KCNIP3']","['NMNAT3', 'PLXDC1', 'PTPN3', 'KCNIP3', 'PIWIL4', 'NNAT']",0.06445624787427759,fold_4
4.1,cluster_id,Exc L4-5 RORB DAPK2,173,0.12048192771084337,0.3157894736842105,0.03468208092485549,15417,13,167,6,4,"['PFKFB2', 'PLXDC1', 'ANKRD33B', 'NMNAT3']","['PFKFB2', 'PLXDC1', 'RNF114', 'ANKRD33B', 'KCNIP3', 'NMNAT3']",0.039573305986028665,fold_4
4.1,cluster_id,Exc L5-6 RORB TTC12,167,0.37074148296593185,0.4457831325301205,0.2215568862275449,15390,46,130,37,4,"['TLE3', 'RAI2', 'ART3', 'VAV3']","['TLE3', 'RAI2', 'RRP12', 'ART3', 'VAV3', 'CFAP52', 'SLC25A24', 'NMNAT3', 'PLXDC1', 'PLXNA1']",0.5545242140325295,fold_4
4.1,cluster_id,Exc L4-6 RORB C1R,160,0.3079710144927536,0.5862068965517241,0.10625,15431,12,143,17,3,"['MEGF10', 'DNAH5', 'NMNAT3']","['MEGF10', 'DNAH5', 'NMNAT3', 'VAV3', 'PLXNA1', 'ADAMTS3', 'STAC2', 'KCNIP3', 'ZFYVE21', 'NSMF']",0.13746703701882843,fold_4
4.1,cluster_id,Exc L4-5 FEZF2 SCN4B,25,0.4444444444444444,0.8,0.16,15577,1,21,4,5,"['SIGIRR', 'C3orf18', 'LAMTOR2', 'STAC2', 'AK7']","['SIGIRR', 'C3orf18', 'TMED3', 'LAMTOR2', 'STAC2', 'AK7', 'CRYBG3', 'ART3', 'PLXDC1', 'POLR3G']",0.5686505023590603,fold_4
4.1,cluster_id,Exc L5-6 THEMIS DCSTAMP,53,0.32,0.4444444444444444,0.1509433962264151,15540,10,45,8,4,"['LHFPL5', 'ERN1', 'B3GAT2', 'DPYS']","['CAPN13', 'LHFPL5', 'ERN1', 'B3GAT2', 'DPYS', 'PDE4C', 'PDLIM5', 'CRYBG3', 'POLR3G', 'ANKRD13A']",0.36040566768864923,fold_4
4.1,cluster_id,Exc L5-6 THEMIS CRABP1,147,0.47854785478547857,0.7435897435897436,0.19727891156462585,15446,10,118,29,3,"['ELK3', 'RPL11', 'B3GAT2']","['ZNF684', 'ELK3', 'CAPN13', 'DPYS', 'RPL11', 'B3GAT2', 'PDE4C', 'MYO10', 'ADAMTS3', 'CCDC141']",0.28821605032174813,fold_4
4.1,cluster_id,Exc L5-6 THEMIS FGF10,78,0.3695652173913043,0.4473684210526316,0.21794871794871795,15504,21,61,17,4,"['FAM81B', 'EXOSC9', 'B3GAT2', 'PDLIM5']","['FAM81B', 'ELK3', 'EXOSC9', 'PDE4C', 'B3GAT2', 'PDLIM5', 'POLR3G', 'RCOR1', 'ADAMTS3', 'ANKRD13A']",0.2156294966689088,fold_4
4.1,cluster_id,Exc L4-6 FEZF2 IL26,344,0.2689873417721519,0.33774834437086093,0.14825581395348839,15159,100,293,51,3,"['ERN1', 'SPAG1', 'B3GAT2']","['ERN1', 'SPAG1', 'CPOX', 'B3GAT2', 'FCHO1', 'AK7', 'ASPM', 'PKD1L1', 'VIPR1', 'NIT2']",0.07920937291269042,fold_4
