clusterName,markerGene,score
Inh L2-5 PVALB SCUBE3,MME,0.7954545454545454
Inh L2-5 PVALB SCUBE3,PLEKHH2,0.7954545454545454
Exc L2 LAMP5 LTK,ACVR1C,0.6200340522133939
Exc L2 LAMP5 LTK,PDGFD,0.6200340522133939
Exc L2-4 LINC00507 GLP2R,PENK,0.5642633228840125
Exc L2-4 LINC00507 GLP2R,CALCRL,0.5642633228840125
Exc L2-3 LINC00507 FREM3,IQCJ-SCHIP1,0.7404534606205251
Exc L2-3 LINC00507 FREM3,PALMD,0.7404534606205251
Exc L5-6 THEMIS C1QL3,THEMIS,0.8494342906875544
Exc L5-6 THEMIS C1QL3,PXDN,0.8494342906875544
Exc L5-6 THEMIS C1QL3,ADAMTS3,0.8494342906875544
Exc L3-4 RORB CARM1P1,CARTPT,0.7097989949748744
Exc L3-4 RORB CARM1P1,CCDC68,0.7097989949748744
Exc L3-4 RORB CARM1P1,CLMN,0.7097989949748744
Exc L3-5 RORB ESR1,ANXA1,0.8458302852962692
Exc L3-5 RORB ESR1,MET,0.8458302852962692
Exc L3-5 RORB COL22A1,COL22A1,0.7207207207207207
Exc L3-5 RORB COL22A1,MME,0.7207207207207207
Exc L3-5 RORB FILIP1L,MYLK,0.48556430446194226
Exc L3-5 RORB FILIP1L,COL5A2,0.48556430446194226
Exc L3-5 RORB FILIP1L,ADAMTS3,0.48556430446194226
Exc L3-5 RORB FILIP1L,LAMA2,0.48556430446194226
Exc L3-5 RORB TWIST2,CCDC168,0.24875621890547264
Exc L3-5 RORB TWIST2,TNNT2,0.24875621890547264
Exc L3-5 RORB TWIST2,SEMA3A,0.24875621890547264
Exc L4-5 RORB FOLH1B,TRABD2A,0.7104832104832105
Exc L4-5 RORB FOLH1B,MYBPC1,0.7104832104832105
Exc L4-5 RORB FOLH1B,RBM20,0.7104832104832105
Exc L4-6 RORB SEMA3E,RPRM,0.6358668653750621
Exc L4-6 RORB SEMA3E,TRABD2A,0.6358668653750621
Exc L4-5 RORB DAPK2,CCDC68,0.48693586698337293
Exc L4-5 RORB DAPK2,TRABD2A,0.48693586698337293
Exc L4-5 RORB DAPK2,ATP10A,0.48693586698337293
Exc L5-6 RORB TTC12,NPFFR2,0.6518010291595198
Exc L5-6 RORB TTC12,TRIM22,0.6518010291595198
Exc L5-6 RORB TTC12,TNNT2,0.6518010291595198
Exc L4-6 RORB C1R,PKD2L1,0.5759803921568627
Exc L4-6 RORB C1R,MEGF10,0.5759803921568627
Exc L4-6 RORB C1R,ITGA11,0.5759803921568627
Exc L4-5 FEZF2 SCN4B,POU3F1,0.8441558441558441
