,0
BMYO1,200
BMYO2,122
B_mem_switched,54
B_mem_unswitched,66
B_naive,36
CD4_Th,54
CD4_naive,62
CD8_Tc1,58
CD8_Tem,56
CD8_Trm,65
DC,370
DDC1,836
DDC2,858
FB1,134
FB2,332
FB3,557
FB4,429
ILC,77
LASP1,1523
LASP2,792
LASP3,1167
LASP4,614
LASP5,3078
LE1,163
LE2,146
LHS1,760
LHS2,399
LHS3,830
Macro,213
Macro-lipo,1834
NK,83
NKT,62
PV1,121
PV2,170
PV3,123
PV4,121
PV5,54
Plasma_cell,217
VEA,168
VEAT,334
VEC,99
VEV,208
