software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,level2,Macro-lipo,56,0.3888888888888889,0.45161290322580644,0.25,506944,17,42,14,5,"['ENSG00000110719', 'ENSG00000164823', 'ENSG00000204463', 'ENSG00000197405', 'ENSG00000108828']","['ENSG00000110719', 'ENSG00000164823', 'ENSG00000204463', 'ENSG00000131378', 'ENSG00000197405', 'ENSG00000108828', 'ENSG00000172586', 'ENSG00000102030', 'ENSG00000116898', 'ENSG00000198818']",0.5766597,fold_14
4.1,level2,NKT,282,0.022850112053434107,0.01839405730456314,0.7375886524822695,495635,11100,74,208,1,['ENSG00000275302'],['ENSG00000275302'],0.3457086,fold_14
4.1,level2,PV1,27410,0.4105778254457702,0.5192878338278932,0.223458591754834,473937,5670,21285,6125,2,"['ENSG00000124225', 'ENSG00000115594']","['ENSG00000124225', 'ENSG00000115594', 'ENSG00000104856']",0.22337481,fold_14
4.1,level2,PV2,14828,0.1119503405022115,0.09806785567855679,0.25809279741030483,456992,35197,11001,3827,2,"['ENSG00000115594', 'ENSG00000104856']","['ENSG00000115594', 'ENSG00000189266', 'ENSG00000104856']",0.11377019,fold_14
4.1,level2,PV3,22317,0.3073899877585207,0.34517435971639415,0.21378321458977462,475649,9051,17546,4771,2,"['ENSG00000173110', 'ENSG00000130303']","['ENSG00000173110', 'ENSG00000130303']",0.15504958,fold_14
4.1,level2,PV4,20158,0.14659180932042848,0.12602342211628148,0.42226411350332377,427828,59031,11646,8512,1,['ENSG00000124225'],['ENSG00000124225'],0.2502436,fold_14
4.1,level2,Plasma_cell,623,0.004729505874670495,0.0037949567529040086,0.3162118780096308,454680,51714,426,197,2,"['ENSG00000150593', 'ENSG00000104856']","['ENSG00000150593', 'ENSG00000104856']",0.12997165,fold_14
4.1,level2,VEA,29436,0.26900669320228593,0.2573114963309582,0.3287810843864655,449647,27934,19758,9678,1,['ENSG00000130303'],['ENSG00000130303'],0.19712058,fold_14
4.1,level2,VEAT,28785,0.2487393791062393,0.26525984543477255,0.19913149209657807,462355,15877,23053,5732,2,"['ENSG00000130303', 'ENSG00000091164']","['ENSG00000130303', 'ENSG00000071127', 'ENSG00000091164', 'ENSG00000107341']",0.11788832,fold_14
4.1,level2,VEC,14024,0.23541382889018617,0.21249268149882905,0.41407586993725043,471472,21521,8217,5807,1,['ENSG00000130303'],['ENSG00000130303'],0.25911212,fold_14
4.1,level2,VEV,30970,0.1622711294003965,0.17495172661547442,0.1257991604778818,457674,18373,27074,3896,2,"['ENSG00000130303', 'ENSG00000091164']","['ENSG00000130303', 'ENSG00000091164']",0.091434866,fold_14
4.1,level2,BMYO1,30074,0.40059847431196527,0.40631233969791963,0.3792644809469974,460277,16666,18668,11406,1,['ENSG00000105281'],"['ENSG00000105281', 'ENSG00000115091', 'ENSG00000138668', 'ENSG00000182196']",0.25022617,fold_15
4.1,level2,BMYO2,1471,0.10953780390061447,0.1443661971830986,0.0557443915703603,505060,486,1389,82,3,"['ENSG00000122591', 'ENSG00000151929', 'ENSG00000116560']","['ENSG00000122591', 'ENSG00000151929', 'ENSG00000114416', 'ENSG00000116560']",0.21384212,fold_15
4.1,level2,B_mem_switched,1619,0.329153605015674,0.3303964757709251,0.3242742433600988,504334,1064,1094,525,2,"['ENSG00000162511', 'ENSG00000127528']","['ENSG00000162511', 'ENSG00000127528']",0.16314617,fold_15
4.1,level2,B_mem_unswitched,476,0.027965062825620595,0.022787576088653037,0.3067226890756303,500280,6261,330,146,2,"['ENSG00000114861', 'ENSG00000162511']","['ENSG00000114861', 'ENSG00000162511']",0.1302903,fold_15
4.1,level2,B_naive,866,0.33154121863799285,0.38461538461538464,0.21362586605080833,505855,296,681,185,2,"['ENSG00000162511', 'ENSG00000127528']","['ENSG00000162511', 'ENSG00000127528', 'ENSG00000114861']",0.17787287,fold_15
4.1,level2,CD4_Th,1802,0.09927500411929478,0.09326625386996903,0.13374028856825748,502872,2343,1561,241,3,"['ENSG00000114861', 'ENSG00000173762', 'ENSG00000162511']","['ENSG00000114861', 'ENSG00000173762', 'ENSG00000162511']",0.09536781,fold_15
4.1,level2,CD4_naive,1914,0.13230177623145944,0.1283303730017762,0.1509926854754441,503140,1963,1625,289,3,"['ENSG00000114861', 'ENSG00000162511', 'ENSG00000173762']","['ENSG00000114861', 'ENSG00000162511', 'ENSG00000173762']",0.112482585,fold_15
4.1,level2,CD8_Tc1,2984,0.14100830596870775,0.11849847818735204,0.5871313672922251,491000,13033,1232,1752,1,['ENSG00000173762'],['ENSG00000173762'],0.10049689,fold_15
4.1,level2,CD8_Tem,1075,0.06943578969857746,0.05663254192986277,0.7255813953488373,492949,12993,295,780,1,['ENSG00000173762'],['ENSG00000173762'],0.13687043,fold_15
4.1,level2,CD8_Trm,9426,0.6340050996897176,0.5930742151016596,0.8757691491618926,491927,5664,1171,8255,1,['ENSG00000173762'],['ENSG00000173762'],0.15425812,fold_15
4.1,level2,DC,243,0.3424657534246575,0.5223880597014925,0.1440329218106996,506742,32,208,35,3,"['ENSG00000131203', 'ENSG00000153898', 'ENSG00000114861']","['ENSG00000131203', 'ENSG00000153898', 'ENSG00000087088', 'ENSG00000119801', 'ENSG00000114861', 'ENSG00000162511', 'ENSG00000187837', 'ENSG00000115091', 'ENSG00000182196']",1.0,fold_15
4.1,level2,DDC1,705,0.04508972855983407,0.03852080123266564,0.14184397163120568,503816,2496,605,100,6,"['ENSG00000253276', 'ENSG00000105281', 'ENSG00000106400', 'ENSG00000124226', 'ENSG00000100804', 'ENSG00000187837']","['ENSG00000253276', 'ENSG00000105281', 'ENSG00000106400', 'ENSG00000124226', 'ENSG00000100804', 'ENSG00000187837', 'ENSG00000182196']",0.10653289,fold_15
4.1,level2,DDC2,261,0.027977617905675458,0.024054982817869417,0.08045977011494253,505904,852,240,21,5,"['ENSG00000106077', 'ENSG00000128626', 'ENSG00000120675', 'ENSG00000105281', 'ENSG00000106400']","['ENSG00000106077', 'ENSG00000128626', 'ENSG00000120675', 'ENSG00000087088', 'ENSG00000105281', 'ENSG00000106400', 'ENSG00000124226', 'ENSG00000100804', 'ENSG00000187837', 'ENSG00000182196']",0.36988902,fold_15
4.1,level2,FB1,30970,0.1712209346398953,0.1486062679562252,0.4375847594446238,398405,77642,17418,13552,1,['ENSG00000151929'],['ENSG00000151929'],0.17581508,fold_15
4.1,level2,FB2,30970,0.2421698201636337,0.24441666385106597,0.23358088472715532,453684,22363,23736,7234,2,"['ENSG00000003989', 'ENSG00000100804']","['ENSG00000003989', 'ENSG00000141867', 'ENSG00000138668', 'ENSG00000100804']",0.5306498,fold_15
4.1,level2,FB3,11334,0.13302709868360205,0.1289503175196115,0.15228515969648845,484024,11659,9608,1726,3,"['ENSG00000253276', 'ENSG00000151929', 'ENSG00000100804']","['ENSG00000253276', 'ENSG00000151929', 'ENSG00000114416', 'ENSG00000124226', 'ENSG00000119801', 'ENSG00000100804', 'ENSG00000138668', 'ENSG00000182196']",0.111243956,fold_15
4.1,level2,FB4,8241,0.03551998199892315,0.030431340149402734,0.10726853537192088,470611,28165,7357,884,4,"['ENSG00000124226', 'ENSG00000141867', 'ENSG00000100804', 'ENSG00000138668']","['ENSG00000124226', 'ENSG00000141867', 'ENSG00000100804', 'ENSG00000138668']",0.07139041,fold_15
4.1,level2,ILC,179,0.010724759111855886,0.008605620545919053,0.7150837988826816,492092,14746,51,128,1,['ENSG00000173762'],['ENSG00000173762'],0.12598868,fold_15
4.1,level2,LASP1,30970,0.359198081790329,0.48916099773242633,0.1741362608976429,470415,5632,25577,5393,4,"['ENSG00000149823', 'ENSG00000140464', 'ENSG00000253276', 'ENSG00000087088']","['ENSG00000149823', 'ENSG00000185608', 'ENSG00000128626', 'ENSG00000140464', 'ENSG00000253276', 'ENSG00000087088', 'ENSG00000168615', 'ENSG00000124226', 'ENSG00000100804', 'ENSG00000187837']",0.2320687,fold_15
4.1,level2,LASP2,30970,0.39797219355230407,0.4636878094788965,0.25398773006134967,466949,9098,23104,7866,3,"['ENSG00000140464', 'ENSG00000168615', 'ENSG00000124226']","['ENSG00000140464', 'ENSG00000168615', 'ENSG00000173039', 'ENSG00000124226', 'ENSG00000119801', 'ENSG00000114416', 'ENSG00000141867', 'ENSG00000187837', 'ENSG00000115091', 'ENSG00000100804']",0.22158994,fold_15
4.1,level2,LASP3,30970,0.258539449087735,0.2718706847534725,0.21614465611882466,458119,17928,24276,6694,3,"['ENSG00000125991', 'ENSG00000149823', 'ENSG00000168615']","['ENSG00000125991', 'ENSG00000149823', 'ENSG00000140464', 'ENSG00000173039', 'ENSG00000168615', 'ENSG00000106400', 'ENSG00000124226', 'ENSG00000114416', 'ENSG00000141867', 'ENSG00000119801']",0.24845737,fold_15
4.1,level2,LASP4,7976,0.11037084604270349,0.0959776633801588,0.275827482447342,478319,20722,5776,2200,4,"['ENSG00000151929', 'ENSG00000114416', 'ENSG00000106400', 'ENSG00000187837']","['ENSG00000151929', 'ENSG00000114416', 'ENSG00000106400', 'ENSG00000187837', 'ENSG00000119801', 'ENSG00000141867', 'ENSG00000100804', 'ENSG00000138668', 'ENSG00000182196']",0.10669319,fold_15
4.1,level2,LASP5,209,0.07741027445460943,0.07260726072607261,0.10526315789473684,506527,281,187,22,5,"['ENSG00000095739', 'ENSG00000179051', 'ENSG00000084092', 'ENSG00000070018', 'ENSG00000145241']","['ENSG00000095739', 'ENSG00000179051', 'ENSG00000084092', 'ENSG00000070018', 'ENSG00000102309', 'ENSG00000145241', 'ENSG00000253729', 'ENSG00000106077', 'ENSG00000149823', 'ENSG00000140464']",1.0,fold_15
4.1,level2,LE1,8407,0.19340630587414417,0.24428532084825116,0.10550731533246105,495866,2744,7520,887,3,"['ENSG00000020577', 'ENSG00000182809', 'ENSG00000114861']","['ENSG00000020577', 'ENSG00000182809', 'ENSG00000127528', 'ENSG00000114861', 'ENSG00000114416']",0.35085124,fold_15
