,0
BMYO1,3
BMYO2,1
B_mem_switched,1
B_mem_unswitched,7
B_naive,2
CD4_Th,2
CD4_naive,2
CD8_Tc1,2
CD8_Tem,2
CD8_Trm,4
DC,5
DDC1,9
DDC2,8
FB1,1
FB2,3
FB3,5
FB4,5
ILC,10
LASP1,12
LASP2,9
LASP3,14
LASP4,8
LASP5,28
LE1,3
LE2,3
LHS1,5
LHS2,4
LHS3,7
Macro,7
Macro-lipo,14
NK,4
NKT,2
PV1,2
PV2,4
PV3,1
PV4,1
PV5,0
Plasma_cell,9
VEA,1
VEAT,2
VEC,1
VEV,2
