,0
Astro_1,38
Astro_2,28
Astro_3,31
EX_1,175
EX_10,48
EX_11,93
EX_12,71
EX_13,109
EX_2,118
EX_3,61
EX_4,114
EX_5,164
EX_6,123
EX_7,132
EX_8,94
EX_9,52
Endothelial_1,2
Ependymal_1,25
INH_1,89
INH_2,191
INH_3,130
INH_4,84
INH_5,101
INH_6,66
INH_7,130
Lymphocyte_1,5
MN_1,1
Macro_1,4
Meninges_1,23
Meninges_2,7
Micro_1,14
Micro_2,12
Micro_3,10
Micro_4,7
Micro_5,8
Micro_6,9
OligoProg_1,21
Oligo_1,104
Oligo_2,46
Oligo_3,37
Oligo_4,46
Opc_1,26
Pericyte_1,1
