clusterName,avg_precision,avg_recall,avg_f_score,avg_onTarget
Astro_1,0.7395515448458153,0.49650264335095573,0.6619033506165237,0.42134017
Astro_2,0.5809190721839719,0.38571428571428573,0.5183629927372554,0.44479913
Astro_3,0.3348986116184894,0.2758034026465028,0.3050160914402095,0.3762508
EX_1,0.5759732664995822,0.20555555555555555,0.36550021411690603,0.33064592
EX_10,0.12674962469631706,0.20615384615384613,0.11095450207271398,0.15696569
EX_11,0.5959792264642778,0.2584415584415584,0.46692948738192913,0.1494215
EX_12,0.7863505351384859,0.29642857142857143,0.5821424661491788,0.46978885
EX_13,0.8149087461690954,0.29141104294478526,0.5828315896800136,0.5033242
EX_2,0.8336143546769286,0.3217948717948718,0.6225921134117145,0.32124767
EX_3,0.5881163840827706,0.2539473684210526,0.4456817484318843,0.19091102
EX_4,0.7847435295718199,0.40921985815602835,0.658670329705185,0.35462278
EX_5,0.8424058281964607,0.3883495145631068,0.6782007249898796,0.6818324
EX_6,0.815320306806108,0.28214285714285714,0.5707336854263367,0.43129522
EX_7,0.9164655172413794,0.37857142857142856,0.703516941080299,0.46942955
EX_8,0.7965786123226397,0.348780487804878,0.6317412582441579,0.23315127
EX_9,0.459958931811721,0.21280788177339902,0.36484993435805313,0.19133335
Endothelial_1,0.9089564778505915,0.45185185185185184,0.7290184500243286,0.809132
Ependymal_1,0.9292031857031857,0.44411764705882356,0.7474238000883788,1.0
INH_1,0.8595288900816941,0.39495798319327735,0.6880596985685978,0.3308318
INH_2,0.9086399711399711,0.3321428571428572,0.6668086186903912,0.60707617
INH_3,0.8425284534167593,0.32121212121212117,0.6330539116598669,0.26977247
INH_4,0.6468848132358845,0.3214876033057851,0.5314006825884124,0.2783133
INH_5,0.7926443786991033,0.3108433734939759,0.5951056555127783,0.29036075
INH_6,0.8309829578878933,0.3388888888888889,0.6376787606155876,0.52315366
INH_7,0.7600199227692833,0.3358490566037736,0.5943365000828011,0.36037737
Lymphocyte_1,0.8143834703094631,0.4845161290322581,0.700929512651183,0.8721897
MN_1,0.9213540512597117,0.3681159420289855,0.6939544064877511,0.5755144
Macro_1,0.611725789084989,0.28625,0.47695778575641673,0.605024
Meninges_1,0.8305109796248775,0.4451612903225806,0.7039662055815252,0.9924138
Meninges_2,0.8564360084524132,0.22545454545454544,0.5419754653089578,0.5842558
Micro_1,0.5028711784942563,0.4288381742738589,0.47739992458727265,0.2666602
Micro_2,0.3302631835620722,0.28411016949152545,0.31250416258461533,0.2278401
Micro_3,0.4513719706531143,0.23194444444444443,0.34277155605421195,0.3127657
Micro_4,0.10652704077966679,0.4649484536082474,0.12503860795734065,0.14521332
Micro_5,0.3450785905910352,0.19722222222222222,0.2851651555638197,0.25146428
Micro_6,0.4789809260612346,0.11724137931034484,0.2795310521697817,0.42233157
OligoProg_1,0.7353775743707094,0.04883720930232558,0.14429278129659612,0.24939254
Oligo_1,0.6376970895114414,0.37140634723086496,0.5561953892612879,0.62257826
Oligo_2,0.32010680797555857,0.40503364066782954,0.33072645491774305,0.1990709
Oligo_3,0.5722884909569994,0.516938017709226,0.5492838785107621,0.2914665
Oligo_4,0.20062343405774166,0.39604,0.21951407298321954,0.2104731
Opc_1,0.9340982186388915,0.52215,0.803103795448405,0.5936715
Pericyte_1,0.5673001132474457,0.18613861386138614,0.3862342097260444,0.56208724
