clusterName,markerGene,onTarget_per_gene,onTarget
HAC79,ENSG00000288105,0.12764254,0.21308494
HAC80,ENSG00000198914,0.3559052,0.1821171
HAC80,ENSG00000254101,0.23486304,0.1821171
HAC80,ENSG00000285681,0.12937117,0.1821171
HAC80,ENSG00000147862,0.02441628,0.1821171
HAC81,ENSG00000170962,0.3336437,0.117959395
HAC81,ENSG00000260807,0.20754135,0.117959395
HAC81,ENSG00000160111,0.117959395,0.117959395
HAC81,ENSG00000166342,0.027039297,0.117959395
HAC81,ENSG00000186297,0.027023934,0.117959395
HAC82,ENSG00000230426,0.4850831,0.48391923
HAC82,ENSG00000154783,0.48275536,0.48391923
HAC82,ENSG00000286415,0.49424472,0.48391923
HAC82,ENSG00000228999,0.4807752,0.48391923
HAC84,ENSG00000226149,0.18488829,0.14406593
HAC84,ENSG00000146376,0.17297012,0.14406593
HAC84,ENSG00000253693,0.14406593,0.14406593
HAC84,ENSG00000108001,0.10559458,0.14406593
HAC84,ENSG00000254951,0.05261053,0.14406593
HAC86,ENSG00000251680,0.650998,0.15548588
HAC86,ENSG00000287881,0.38144413,0.15548588
HAC86,ENSG00000145555,0.15548588,0.15548588
HAC86,ENSG00000154080,0.069156304,0.15548588
HAC86,ENSG00000163377,0.07340274,0.15548588
HAC87,ENSG00000122870,0.11474327,0.048387595
HAC87,ENSG00000089169,0.06668802,0.048387595
HAC87,ENSG00000166342,0.030087162,0.048387595
HAC87,ENSG00000186297,0.01664268,0.048387595
HAC88,ENSG00000119547,0.13983923,0.13983923
HAC88,ENSG00000288105,0.14258508,0.13983923
HAC88,ENSG00000237515,0.06957288,0.13983923
HAC89,ENSG00000138653,0.21724638,0.1478875
HAC89,ENSG00000285294,0.18080217,0.1478875
HAC89,ENSG00000116183,0.08483233,0.1478875
HAC89,ENSG00000230490,0.114972815,0.1478875
HAC90,ENSG00000154027,0.094315484,0.08558834
HAC90,ENSG00000112706,0.08558834,0.08558834
HAC90,ENSG00000182463,0.087305546,0.08558834
HAC90,ENSG00000144227,0.0749111,0.08558834
HAC90,ENSG00000132915,0.08484113,0.08558834
HAC91,ENSG00000241956,0.13116355,0.084434025
HAC91,ENSG00000146376,0.12923199,0.084434025
HAC91,ENSG00000271774,0.084434025,0.084434025
HAC91,ENSG00000182463,0.07408177,0.084434025
HAC91,ENSG00000144227,0.048397426,0.084434025
HAC92,ENSG00000251504,1.0,0.3043487
HAC92,ENSG00000198914,0.6440948,0.3043487
HAC92,ENSG00000133107,0.3043487,0.3043487
HAC92,ENSG00000254101,0.29615337,0.3043487
HAC92,ENSG00000233639,0.24898659,0.3043487
HAC93,ENSG00000251574,0.27934018,0.2517199
HAC93,ENSG00000165084,0.18901661,0.2517199
HAC93,ENSG00000128918,0.2517199,0.2517199
HAC95,ENSG00000257986,1.0,0.5023602
