clusterName,markerGene,onTarget_per_gene,onTarget
HAC45,ENSG00000243069,0.18114653,0.14394599
HAC45,ENSG00000287881,0.03877595,0.14394599
HAC46,ENSG00000287912,0.13839622,0.07727964
HAC46,ENSG00000225811,0.07271201,0.07727964
HAC46,ENSG00000234352,0.07727964,0.07727964
HAC48,ENSG00000285294,0.24048063,0.20993349
HAC48,ENSG00000241684,0.17938635,0.20993349
HAC49,ENSG00000249678,0.37782937,0.11818215
HAC49,ENSG00000271774,0.11653166,0.11818215
HAC49,ENSG00000260372,0.11983264,0.11818215
HAC49,ENSG00000231689,0.101659514,0.11818215
HAC50,ENSG00000248307,0.49763972,0.3072007
HAC50,ENSG00000246662,0.11676166,0.3072007
HAC51,ENSG00000241743,0.409743,0.16601071
HAC51,ENSG00000233611,0.23630829,0.16601071
HAC51,ENSG00000285820,0.095713116,0.16601071
HAC51,ENSG00000255794,0.045143533,0.16601071
HAC52,ENSG00000279668,0.20271668,0.08895396
HAC52,ENSG00000237187,0.123898685,0.08895396
HAC52,ENSG00000284052,0.04913595,0.08895396
HAC52,ENSG00000255794,0.05400922,0.08895396
HAC53,ENSG00000223812,0.5564358,0.32350713
HAC53,ENSG00000255794,0.09057841,0.32350713
HAC54,ENSG00000235904,1.0,0.5672854
HAC54,ENSG00000227115,0.5672854,0.5672854
HAC54,ENSG00000225811,0.08923305,0.5672854
HAC55,ENSG00000241684,0.16723429,0.11330307
HAC55,ENSG00000231160,0.059371855,0.11330307
HAC56,ENSG00000233611,0.12578332,0.08489692
HAC56,ENSG00000230323,0.10302289,0.08489692
HAC56,ENSG00000286648,0.06677095,0.08489692
HAC56,ENSG00000234352,0.05163627,0.08489692
HAC57,ENSG00000286736,0.09694685,0.06085353
HAC57,ENSG00000231689,0.048614543,0.06085353
HAC57,ENSG00000233067,0.06592028,0.06085353
HAC57,ENSG00000258779,0.06085353,0.06085353
HAC57,ENSG00000254787,0.040298134,0.06085353
HAC59,ENSG00000235537,1.0,1.0
HAC59,ENSG00000267374,1.0,1.0
HAC60,ENSG00000237505,0.45915365,0.13866511
HAC60,ENSG00000271860,0.13866511,0.13866511
HAC60,ENSG00000255794,0.09052483,0.13866511
HAC62,ENSG00000225539,1.0,0.15139686
HAC62,ENSG00000260664,0.15139686,0.15139686
HAC62,ENSG00000230323,0.07975094,0.15139686
HAC63,ENSG00000255132,0.2971829,0.11186992
HAC63,ENSG00000286068,0.13442604,0.11186992
HAC63,ENSG00000227036,0.06893725,0.11186992
HAC63,ENSG00000285294,0.105970584,0.11186992
HAC63,ENSG00000178722,0.11186992,0.11186992
HAC64,ENSG00000231533,0.7091038,0.14834054
HAC64,ENSG00000260807,0.14834054,0.14834054
HAC64,ENSG00000246662,0.10307951,0.14834054
HAC65,ENSG00000225649,0.5358991,0.21269701
HAC65,ENSG00000279668,0.21269701,0.21269701
HAC65,ENSG00000241684,0.16284122,0.21269701
HAC66,ENSG00000254119,1.0,0.12073107
HAC66,ENSG00000178722,0.12073107,0.12073107
HAC66,ENSG00000231689,0.058328852,0.12073107
HAC68,ENSG00000248636,1.0,0.1161729
HAC68,ENSG00000233639,0.1161729,0.1161729
HAC68,ENSG00000260807,0.105388,0.1161729
HAC68,ENSG00000231252,0.13593103,0.1161729
HAC68,ENSG00000285681,0.09525973,0.1161729
HAC71,ENSG00000250930,0.36063504,0.14132941
HAC71,ENSG00000255595,0.16954592,0.14132941
HAC71,ENSG00000279249,0.11311289,0.14132941
HAC71,ENSG00000234261,0.08610223,0.14132941
HAC72,ENSG00000258077,0.23427679,0.23235255
HAC72,ENSG00000287862,0.25522384,0.23235255
HAC72,ENSG00000259363,0.23042832,0.23235255
HAC72,ENSG00000243069,0.12636828,0.23235255
HAC74,ENSG00000271774,0.046450946,0.036970843
HAC74,ENSG00000257242,0.052739132,0.036970843
HAC74,ENSG00000227681,0.036337215,0.036970843
HAC74,ENSG00000228740,0.036970843,0.036970843
HAC74,ENSG00000265643,0.028367803,0.036970843
HAC75,ENSG00000249678,0.6221706,0.20531121
HAC75,ENSG00000259867,0.469383,0.20531121
HAC75,ENSG00000253807,0.2411297,0.20531121
HAC75,ENSG00000258700,0.1694927,0.20531121
