clusterName,markerGene,onTarget_per_gene,onTarget
Inh L1 PAX6 CHRFAM7A,LAMA3,0.04293535687567842,0.04293535687567842
Inh L1 PAX6 CHRFAM7A,ARHGAP42,0.05344360293810986,0.04293535687567842
Inh L1 PAX6 CHRFAM7A,CNR1,0.04199329463319346,0.04293535687567842
Inh L1-6 VIP SLC7A6OS,TRPC7,0.6271068114855242,0.1622934618988754
Inh L1-6 VIP SLC7A6OS,PBX3,0.1622934618988754,0.1622934618988754
Inh L1-6 VIP SLC7A6OS,PDLIM5,0.1469957268869057,0.1622934618988754
Inh L2 PAX6 FREM2,CILP2,1.0,0.5924997537353268
Inh L2 PAX6 FREM2,IGFBP7,0.18499950747065358,0.5924997537353268
Inh L1-2 VIP HTR3A,HTR3A,0.6690227499695487,0.38687356549180674
Inh L1-2 VIP HTR3A,MCTP2,0.10472438101406473,0.38687356549180674
Inh L1-2 VIP WNT4,CFAP47,0.22198769718380904,0.1756908235930616
Inh L1-2 VIP WNT4,SYT9,0.1756908235930616,0.1756908235930616
Inh L1-2 VIP WNT4,GABRG1,0.1307945488655931,0.1756908235930616
Inh L1 LAMP5 BMP2,NPNT,0.19203278862504683,0.11137550876485797
Inh L1 LAMP5 BMP2,LAMP5,0.11137550876485797,0.11137550876485797
Inh L1 LAMP5 BMP2,RELN,0.09534860647551147,0.11137550876485797
Inh L1 LAMP5 NMBR,NDNF,0.2275225152078375,0.11470190669654187
Inh L1 LAMP5 NMBR,PTGFR,0.11470190669654187,0.11470190669654187
Inh L1 LAMP5 NMBR,RELN,0.09052337492707828,0.11470190669654187
Inh L1 PVALB SST ASIC4,ADAM33,0.23053265540711307,0.1498544086853002
Inh L1 PVALB SST ASIC4,BCAS1,0.06917616196348732,0.1498544086853002
Inh L1 SST P4HA3,FOXO1,0.11483422674300885,0.06930451832727173
Inh L1 SST P4HA3,SEMA3C,0.07453929710426584,0.06930451832727173
Inh L1 SST P4HA3,LINC00299,0.06406973955027763,0.06930451832727173
Inh L1 SST P4HA3,PRELID2,0.058391002341775175,0.06930451832727173
Inh L1 SST DEFB108B,SYT10,0.19147275739823347,0.13614849021438236
Inh L1 SST DEFB108B,TMEM47,0.08082422303053122,0.13614849021438236
Inh L1-3 VIP CBLN1,HTR2C,0.12000273104445856,0.07251365440243861
Inh L1-3 VIP CBLN1,TAC3,0.09660956608439615,0.07251365440243861
Inh L1-3 VIP CBLN1,RELN,0.04841774272048107,0.07251365440243861
Inh L1-3 VIP CBLN1,TSHZ2,0.04338943907247741,0.07251365440243861
Inh L1-2 VIP EXPH5,FLT1,0.15055605363242586,0.09284677500995263
Inh L1-2 VIP EXPH5,ST18,0.04943871977613456,0.09284677500995263
Inh L1-2 VIP EXPH5,SHISA8,0.09284677500995263,0.09284677500995263
Inh L1-3 VIP HSPB6,IGFBP5,0.1349358810090642,0.119991187001569
Inh L1-3 VIP HSPB6,CCNG2,0.1050464929940738,0.119991187001569
Inh L1-2 VIP PTGER3,SYT10,0.15864824743628114,0.08010808854024143
Inh L1-2 VIP PTGER3,KCNH8,0.08010808854024143,0.08010808854024143
Inh L1-2 VIP PTGER3,PARD3B,0.06043763956665948,0.08010808854024143
Inh L1-2 VIP SCML4,ABI3BP,0.13153859611481597,0.056732203550923344
Inh L1-2 VIP SCML4,KCNH8,0.06887512989726402,0.056732203550923344
Inh L1-2 VIP SCML4,NCKAP5,0.04458927720458267,0.056732203550923344
Inh L1-2 VIP SCML4,LYPD6B,0.04273788837917054,0.056732203550923344
Inh L1-3 VIP FNDC1,LINC01170,0.11889699119953949,0.0996532642436017
Inh L1-3 VIP FNDC1,TBL1X,0.11517242793627949,0.0996532642436017
Inh L1-3 VIP FNDC1,KCNH8,0.07616105329162615,0.0996532642436017
Inh L1-3 VIP FNDC1,SHISA8,0.08413410055092391,0.0996532642436017
Inh L1-3 VIP CHRNA2,SDC2,0.23376666638381652,0.1987429908990751
Inh L1-3 VIP CHRNA2,NPR3,0.1987429908990751,0.1987429908990751
Inh L1-3 VIP CHRNA2,PPP1R1C,0.13478031179086303,0.1987429908990751
Inh L2 VIP SLC6A16,SSTR1,0.29408439088696553,0.06170608642955496
Inh L2 VIP SLC6A16,COBLL1,0.06170608642955496,0.06170608642955496
Inh L2 VIP SLC6A16,COL21A1,0.04592223094674285,0.06170608642955496
Inh L1 VIP KLHDC8B,ITGBL1,1.0,0.5236440201076911
Inh L1 VIP KLHDC8B,SLITRK4,0.0472880402153821,0.5236440201076911
Inh L3-5 VIP IGDCC3,EREG,1.0,0.5372506227688627
Inh L3-5 VIP IGDCC3,CBLN4,0.07450124553772534,0.5372506227688627
Inh L1-5 VIP SMOC1,SMOC1,0.15293629086092442,0.07208362019120791
Inh L1-5 VIP SMOC1,VIP,0.07208362019120791,0.07208362019120791
Inh L1-5 VIP SMOC1,PCP4,0.05729596782426733,0.07208362019120791
Inh L3-5 VIP HS3ST3A1,ABI3BP,0.19414846782775871,0.17127301070034442
Inh L3-5 VIP HS3ST3A1,IQGAP2,0.17127301070034442,0.17127301070034442
Inh L3-5 VIP HS3ST3A1,SLC22A3,0.13958052343578634,0.17127301070034442
Inh L5-6 VIP COL4A3,KCTD12,0.371309581530208,0.15505217014555228
Inh L5-6 VIP COL4A3,ABI3BP,0.24622758476583656,0.15505217014555228
Inh L5-6 VIP COL4A3,PARD3B,0.06387675552526799,0.15505217014555228
Inh L5-6 VIP COL4A3,LINC00299,0.055524222974202384,0.15505217014555228
Inh L1-5 VIP CD27-AS1,IQGAP2,0.16687445669337164,0.06248950420452522
Inh L1-5 VIP CD27-AS1,PARD3B,0.06215629081260066,0.06248950420452522
Inh L1-5 VIP CD27-AS1,RAB37,0.06282271759644978,0.06248950420452522
Inh L1-5 VIP CD27-AS1,NTNG1,0.04128420863345066,0.06248950420452522
Inh L2-5 VIP BSPRY,ST18,0.07996112767508053,0.0628508654309158
Inh L2-5 VIP BSPRY,KCNH8,0.05945446214298666,0.0628508654309158
Inh L2-5 VIP BSPRY,PDE3A,0.06624726871884493,0.0628508654309158
Inh L2-5 VIP BSPRY,LINC00299,0.04571405214392054,0.0628508654309158
Inh L2-5 VIP SOX11,PENK,0.33057243543019604,0.2380907308938215
Inh L2-5 VIP SOX11,GFRA1,0.14560902635744696,0.2380907308938215
Inh L3-6 VIP ZIM2-AS1,PENK,0.4697300789301423,0.3669229170011725
Inh L3-6 VIP ZIM2-AS1,ROR2,0.2641157550722028,0.3669229170011725
Inh L1-5 VIP PHLDB3,EGF,0.28568582129738185,0.04940161284172818
Inh L1-5 VIP PHLDB3,ARHGAP42,0.04940161284172818,0.04940161284172818
Inh L1-5 VIP PHLDB3,THSD7B,0.04157734021889063,0.04940161284172818
Inh L1-5 VIP LINC01013,DACH2,0.10440846920315906,0.09774240053607286
Inh L1-5 VIP LINC01013,HPSE2,0.09774240053607286,0.09774240053607286
Inh L1-5 VIP LINC01013,SRGAP1,0.07079114984528526,0.09774240053607286
Inh L3-6 VIP UG0898H09,PSG5,1.0,0.11018115301340717
Inh L3-6 VIP UG0898H09,DACH2,0.11018115301340717,0.11018115301340717
Inh L3-6 VIP UG0898H09,THSD7B,0.04769873797146899,0.11018115301340717
Inh L3-5 VIP TAC3,MEGF11,0.09061852718584626,0.06470782840399852
Inh L3-5 VIP TAC3,CMTM8,0.06470782840399852,0.06470782840399852
Inh L3-5 VIP TAC3,TSHZ2,0.03768222765610644,0.06470782840399852
Inh L1-6 SST NPY,NPY,1.0,1.0
Inh L3-5 SST CDH3,ENPP1,0.5116036910643194,0.2717024206550517
Inh L3-5 SST CDH3,QRFPR,0.2717024206550517,0.2717024206550517
Inh L3-5 SST CDH3,NPNT,0.08311411377615815,0.2717024206550517
Inh L5 SST RPL35AP11,EDNRA,0.08586833119698994,0.05827735477152863
Inh L5 SST RPL35AP11,FREM1,0.05485238295330405,0.05827735477152863
Inh L5 SST RPL35AP11,SST,0.05827735477152863,0.05827735477152863
Inh L5-6 SST ISX,SPHKAP,0.03658798953223232,0.03514083049411243
Inh L5-6 SST ISX,TRHDE,0.033693671455992544,0.03514083049411243
Inh L5-6 PVALB SST CRHR2,HPGD,0.4523559231071631,0.11109275733019806
Inh L5-6 PVALB SST CRHR2,FLT1,0.11109275733019806,0.11109275733019806
Inh L5-6 PVALB SST CRHR2,RGS5,0.08953945982334517,0.11109275733019806
Inh L3-5 SST OR5AH1P,ADAMTS5,0.29429614238617224,0.06389464477179645
Inh L3-5 SST OR5AH1P,SST,0.06389464477179645,0.06389464477179645
Inh L3-5 SST OR5AH1P,VGF,0.04998518401243601,0.06389464477179645
Inh L3-5 SST GGTLC3,EYS,0.12053167769637534,0.07720930325872004
Inh L3-5 SST GGTLC3,RELN,0.03388692882106475,0.07720930325872004
Inh L2-3 SST NMU,PIEZO2,0.13946533884512427,0.07506466199385713
Inh L2-3 SST NMU,HPSE2,0.07506466199385713,0.07506466199385713
Inh L2-3 SST NMU,EYA4,0.028369894237162813,0.07506466199385713
Inh L5-6 SST PAWR,COL25A1,0.05457648887947665,0.03808570302907826
Inh L5-6 SST PAWR,SPON1,0.03808570302907826,0.03808570302907826
Inh L5-6 SST PAWR,ANGPT1,0.03386230401927387,0.03808570302907826
Inh L5-6 SST PIK3CD,ADGRG6,0.232560206451705,0.10933070163345474
Inh L5-6 SST PIK3CD,PIEZO2,0.10933070163345474,0.10933070163345474
Inh L5-6 SST PIK3CD,VCAN,0.05369211404415819,0.10933070163345474
Inh L1-2 SST CCNJL,HTR2C,0.03389839654200033,0.04840051893057923
Inh L1-2 SST CCNJL,MYO5B,0.07324397295908427,0.04840051893057923
Inh L1-2 SST CCNJL,COL25A1,0.04840051893057923,0.04840051893057923
Inh L1-3 SST FAM20A,LPAR1,0.06382355638990295,0.06382355638990295
Inh L1-3 SST FAM20A,TAC1,0.0710337261186013,0.06382355638990295
Inh L1-3 SST FAM20A,SST,0.0516195131745705,0.06382355638990295
Inh L1-2 SST PRRT4,CALB1,0.40776038373030443,0.13379896066519106
Inh L1-2 SST PRRT4,CBLN4,0.13379896066519106,0.13379896066519106
Inh L1-2 SST PRRT4,EYA4,0.0685838261135653,0.13379896066519106
Inh L5-6 SST BEAN1,FBN2,0.08066535791912843,0.04855717050103282
Inh L5-6 SST BEAN1,ZBBX,0.052109446205600415,0.04855717050103282
Inh L5-6 SST BEAN1,LYPD6,0.04500489479646523,0.04855717050103282
Inh L5-6 SST BEAN1,ADAMTSL1,0.03520607690816491,0.04855717050103282
Inh L5-6 SST DNAJC14,STON2,0.08910201301116773,0.09321722622060377
Inh L5-6 SST DNAJC14,NPFFR2,0.09540726764685846,0.09321722622060377
Inh L5-6 SST DNAJC14,PAMR1,0.0910271847943491,0.09321722622060377
Inh L5-6 SST DNAJC14,ITGA1,0.12394750889936208,0.09321722622060377
Inh L5-6 SST C4orf26,ADAMTS20,0.2517577601335959,0.09866923444764052
Inh L5-6 SST C4orf26,PENK,0.09866923444764052,0.09866923444764052
Inh L5-6 SST C4orf26,CREB5,0.05064171868209564,0.09866923444764052
Inh L5-6 SST FBN2,TBL1X,0.09777727348263585,0.06827325584180859
Inh L5-6 SST FBN2,HCRTR2,0.06827325584180859,0.06827325584180859
Inh L5-6 SST FBN2,SPON1,0.050949300637901825,0.06827325584180859
Inh L5-6 SST KLHL1,SLC17A8,0.22611121166921136,0.16473657331572586
Inh L5-6 SST KLHL1,KLHL14,0.16473657331572586,0.16473657331572586
Inh L5-6 SST KLHL1,NDST4,0.13096928503108127,0.16473657331572586
Inh L6 SST TH,TH,1.0,0.5470036274393404
Inh L6 SST TH,EPB41L4A,0.09400725487868081,0.5470036274393404
Inh L5-6 PVALB KCNIP2,NPFFR2,0.12941333462503307,0.07431044019992303
Inh L5-6 PVALB KCNIP2,VAV3,0.07431044019992303,0.07431044019992303
Inh L5-6 PVALB KCNIP2,GPC5,0.05417364558247291,0.07431044019992303
Inh L5-6 PVALB ZFPM2-AS1,ZFPM2-AS1,0.5381871392572565,0.05722274505366515
Inh L5-6 PVALB ZFPM2-AS1,LYPD6,0.05722274505366515,0.05722274505366515
Inh L5-6 PVALB ZFPM2-AS1,PAWR,0.04737881893747659,0.05722274505366515
Inh L3-5 PVALB ISG20,LINC01193,1.0,0.5933530596391003
Inh L3-5 PVALB ISG20,SMOC2,1.0,0.5933530596391003
Inh L3-5 PVALB ISG20,LCNL1,0.1867061192782008,0.5933530596391003
Inh L3-5 PVALB ISG20,SYT2,0.11514428706316636,0.5933530596391003
Inh L5 PVALB LRIG3,PLCE1,0.06092144558741628,0.05124892183904244
Inh L5 PVALB LRIG3,GPC5,0.05124892183904244,0.05124892183904244
Inh L5 PVALB LRIG3,CDH6,0.02964129948001749,0.05124892183904244
Inh L2-5 PVALB HHIPL1,MEPE,0.47658961148614404,0.10070659867947052
Inh L2-5 PVALB HHIPL1,ADAMTS20,0.10070659867947052,0.10070659867947052
Inh L2-5 PVALB HHIPL1,ADAMTS17,0.048184434089252014,0.10070659867947052
Inh L2-5 PVALB RPH3AL,POSTN,0.15585331427197915,0.06341210177211065
Inh L2-5 PVALB RPH3AL,MYO5B,0.06341210177211065,0.06341210177211065
Inh L2-5 PVALB RPH3AL,ARHGAP42,0.04307260239286968,0.06341210177211065
Inh L3 PVALB SAMD13,HOMER3,1.0,0.5554000541082142
Inh L3 PVALB SAMD13,SULF1,0.11080010821642838,0.5554000541082142
Inh L1-2 PVALB CDK20,ADAMTS12,0.09678737606009764,0.06337478376062332
Inh L1-2 PVALB CDK20,SYT10,0.08157531775221136,0.06337478376062332
Inh L1-2 PVALB CDK20,TMEM132C,0.04517424976903528,0.06337478376062332
Inh L1-2 PVALB CDK20,ANGPT1,0.027385738519655034,0.06337478376062332
Inh L2 PVALB FRZB,RGS5,0.10319210910169836,0.0683563278899614
Inh L2 PVALB FRZB,CBLN4,0.0683563278899614,0.0683563278899614
Inh L2 PVALB FRZB,SLC9A9,0.04772151160768947,0.0683563278899614
Inh L1-2 SST CLIC6,TAC1,0.09553485114425278,0.055804435210341875
Inh L1-2 SST CLIC6,BMP6,0.04650151926286455,0.055804435210341875
Inh L1-2 SST CLIC6,ARHGAP42,0.055804435210341875,0.055804435210341875
Inh L5-6 PVALB GAPDHP60,MYBPC1,0.29191734005119896,0.05608551325449624
Inh L5-6 PVALB GAPDHP60,GPC5,0.05608551325449624,0.05608551325449624
Inh L5-6 PVALB GAPDHP60,SEMA3C,0.05078538467002231,0.05608551325449624
Inh L5-6 PVALB FAM150B,MYBPC1,0.29435714023341714,0.24606842195224132
Inh L5-6 PVALB FAM150B,TNC,0.10515246888771136,0.24606842195224132
Inh L5-6 PVALB FAM150B,TTN,0.24606842195224132,0.24606842195224132
Inh L5-6 PVALB MEPE,MEPE,0.523410388513856,0.41711748121585235
Inh L5-6 PVALB MEPE,COL27A1,0.41711748121585235,0.41711748121585235
Inh L5-6 PVALB MEPE,MYBPC1,0.20833192476466944,0.41711748121585235
Inh L1-6 PVALB COL15A1,COL15A1,0.41647335505929944,0.3332200727134859
Inh L1-6 PVALB COL15A1,NPNT,0.2499667903676724,0.3332200727134859
Exc L2 LAMP5 KCNG3,FAM163A,0.3102047169982369,0.07705243954001273
Exc L2 LAMP5 KCNG3,IGFBP5,0.09105881970975191,0.07705243954001273
Exc L2 LAMP5 KCNG3,SAMD3,0.0618734208449647,0.07705243954001273
Exc L2 LAMP5 KCNG3,CCBE1,0.06304605937027355,0.07705243954001273
Exc L2 LINC00507 ATP7B,ACVR1C,0.2097544128567732,0.09744881443437507
Exc L2 LINC00507 ATP7B,PAMR1,0.08135076277642454,0.09744881443437507
Exc L2 LINC00507 ATP7B,ATP7B,0.09744881443437507,0.09744881443437507
Exc L2 LINC00507 GLRA3,LINC00507,0.24549057055982867,0.05800968348828538
Exc L2 LINC00507 GLRA3,GLRA3,0.05800968348828538,0.05800968348828538
Exc L2 LINC00507 GLRA3,SERPINE2,0.050126846103289026,0.05800968348828538
Exc L2-3 RORB RTKN2,RMST,0.11460365713329933,0.04029122606094281
Exc L2-3 RORB RTKN2,RORB,0.05280071221721379,0.04029122606094281
Exc L2-3 RORB RTKN2,LAMA3,0.02618428363240842,0.04029122606094281
Exc L2-3 RORB RTKN2,PCSK6,0.03714156580267296,0.04029122606094281
Exc L2-3 RORB RTKN2,SEMA3A,0.04029122606094281,0.04029122606094281
Exc L2-3 LINC00507 DSG3,ENPEP,1.0,0.24882821408651215
Exc L2-3 LINC00507 DSG3,BDNF,0.24882821408651215,0.24882821408651215
Exc L2-3 LINC00507 DSG3,BMPR1B,0.1460149379169422,0.24882821408651215
Exc L3 LAMP5 CARM1P1,BMPR1B,0.11279754675653154,0.10809988688093822
Exc L3 LAMP5 CARM1P1,SYT2,0.10809988688093822,0.10809988688093822
Exc L3 LAMP5 CARM1P1,SV2C,0.0771328682405964,0.10809988688093822
Oligo L2-6 OPALIN MAP6D1,ENPP2,0.1377974927691694,0.11170830425161421
Oligo L2-6 OPALIN MAP6D1,ST18,0.14230084239661417,0.11170830425161421
Oligo L2-6 OPALIN MAP6D1,ART3,0.08561911573405902,0.11170830425161421
Oligo L2-6 OPALIN MAP6D1,LINC01378,0.06707962102133239,0.11170830425161421
Exc L2-3 RORB CCDC68,PRSS12,0.23839091252560224,0.08795507528627958
Exc L2-3 RORB CCDC68,COBLL1,0.08795507528627958,0.08795507528627958
Exc L2-3 RORB CCDC68,COL5A2,0.08651758814620339,0.08795507528627958
Exc L2-3 RORB PTPN3,COBLL1,0.04748203185491688,0.06599433184825751
Exc L2-3 RORB PTPN3,LAMA2,0.06776912701173078,0.06599433184825751
Exc L2-3 RORB PTPN3,RORB,0.06599433184825751,0.06599433184825751
Exc L3 THEMIS ENPEP,FAP,0.19857321426471497,0.07441641281097039
Exc L3 THEMIS ENPEP,LAMA2,0.08002475540440795,0.07441641281097039
Exc L3 THEMIS ENPEP,THEMIS,0.06880807021753282,0.07441641281097039
Exc L3 THEMIS ENPEP,SYT2,0.05190416394286252,0.07441641281097039
Exc L3-5 RORB TNNT2,FSHR,1.0,0.5442098398122026
Exc L3-5 RORB TNNT2,ITGA11,0.08841967962440524,0.5442098398122026
Exc L3-5 RORB LAMA4,SLC17A6,0.19206596145035112,0.06730474845904386
Exc L3-5 RORB LAMA4,KCNH8,0.04936403358276539,0.06730474845904386
Exc L3-5 RORB LAMA4,TRPC3,0.05883007092534577,0.06730474845904386
Exc L3-5 RORB LAMA4,CD163L1,0.07577942599274194,0.06730474845904386
Exc L5 THEMIS VILL,TNC,0.19104668194650043,0.1275512518733161
Exc L5 THEMIS VILL,ABCA1,0.1275512518733161,0.1275512518733161
Exc L5 THEMIS VILL,DACH1,0.06485964217665256,0.1275512518733161
Exc L3 RORB OTOGL,COL22A1,0.46463480058443396,0.30871162545816855
Exc L3 RORB OTOGL,RMST,0.15278845033190308,0.30871162545816855
Exc L3-5 RORB LINC01202,TPBG,0.09733660015452614,0.07451246471501252
Exc L3-5 RORB LINC01202,TSHZ2,0.05168832927549891,0.07451246471501252
Exc L5 THEMIS SLC22A18,TRABD2A,0.358066779602181,0.23294607650113097
Exc L5 THEMIS SLC22A18,BTNL9,0.23294607650113097,0.23294607650113097
Exc L5 THEMIS SLC22A18,ADTRP,0.12231662272723211,0.23294607650113097
Exc L5-6 THEMIS TNFAIP6,THEMIS,0.07531541030797702,0.03759546910146817
Exc L5-6 THEMIS TNFAIP6,COL24A1,0.03724600894570569,0.03759546910146817
Exc L5-6 THEMIS TNFAIP6,HS3ST2,0.03794492925723064,0.03759546910146817
Exc L5-6 THEMIS TNFAIP6,TPD52L1,0.011701562901302275,0.03759546910146817
Exc L3-5 RORB LNX2,TLL1,0.07373121740004697,0.06220010327908559
Exc L3-5 RORB LNX2,ARSJ,0.06220010327908559,0.06220010327908559
Exc L3-5 RORB LNX2,RORB,0.05793273403135851,0.06220010327908559
Exc L3-5 RORB RPRM,RPRM,0.6122611743929666,0.3625378850589669
Exc L3-5 RORB RPRM,MKX,0.11281459572496727,0.3625378850589669
Exc L5 RORB MED8,COL22A1,0.3602539285087104,0.13767803764955974
Exc L5 RORB MED8,NPFFR2,0.13767803764955974,0.13767803764955974
Exc L5 RORB MED8,DACH1,0.04513640558349423,0.13767803764955974
Exc L5 THEMIS FGF10,BDNF,0.24575984427455258,0.1642341498324271
Exc L5 THEMIS FGF10,NPFFR2,0.1642341498324271,0.1642341498324271
Exc L5 THEMIS FGF10,PLEKHH2,0.11331571212654118,0.1642341498324271
Exc L6 THEMIS LINC00343,LINC00343,0.5989903787147852,0.31678349829555713
Exc L6 THEMIS LINC00343,DKK2,0.03457661787632908,0.31678349829555713
Exc L6 THEMIS SLN,FAM163A,0.18621861395473815,0.08218894480281545
Exc L6 THEMIS SLN,RMST,0.09685547489962339,0.08218894480281545
Exc L6 THEMIS SLN,ITGA11,0.05592163219847833,0.08218894480281545
Exc L6 THEMIS SLN,THEMIS,0.06752241470600752,0.08218894480281545
Exc L6 THEMIS SNTG2,SH2D1B,0.5435296900423128,0.0621996042447271
Exc L6 THEMIS SNTG2,LY86-AS1,0.0621996042447271,0.0621996042447271
Exc L6 THEMIS SNTG2,DCHS2,0.04393245368678669,0.0621996042447271
Exc L5-6 THEMIS SMYD1,ATP10A,0.32292767621906737,0.25033573608954507
Exc L5-6 THEMIS SMYD1,STK32B,0.1777437959600227,0.25033573608954507
Exc L5-6 FEZF2 OR1L8,LGR6,0.48909649099928393,0.20061577508186784
Exc L5-6 FEZF2 OR1L8,CABP7,0.20061577508186784,0.20061577508186784
Exc L5-6 FEZF2 OR1L8,SULF1,0.08034113828167062,0.20061577508186784
Exc L5 THEMIS LINC01116,LINC01060,0.1302699983926208,0.08035793995233145
Exc L5 THEMIS LINC01116,SYT2,0.08107866408136723,0.08035793995233145
Exc L5 THEMIS LINC01116,DPP4,0.07963721582329567,0.08035793995233145
Exc L5 THEMIS LINC01116,HCRTR2,0.05408775379344804,0.08035793995233145
Exc L5 THEMIS RGPD6,DDR2,0.07200079953394575,0.05649067767363762
Exc L5 THEMIS RGPD6,ITGA11,0.04657423533506687,0.05649067767363762
Exc L5 THEMIS RGPD6,THEMIS,0.04320730071474964,0.05649067767363762
Exc L5 THEMIS RGPD6,ADAMTSL1,0.06640712001220837,0.05649067767363762
Exc L5-6 FEZF2 C9orf135-AS1,SULF1,0.043800879596830156,0.044692974388172116
Exc L5-6 FEZF2 C9orf135-AS1,SEMA3E,0.061042427589273494,0.044692974388172116
Exc L5-6 FEZF2 C9orf135-AS1,HS3ST4,0.044692974388172116,0.044692974388172116
Exc L5-6 FEZF2 FILIP1L,MYBPC1,0.1134146046373762,0.05271084965747985
Exc L5-6 FEZF2 FILIP1L,MCTP2,0.05271084965747985,0.05271084965747985
Exc L5-6 FEZF2 FILIP1L,SULF1,0.0482392914482947,0.05271084965747985
Exc L5-6 FEZF2 SH2D1B,OR51B5,0.4003525970818993,0.08037766088873452
Exc L5-6 FEZF2 SH2D1B,MYBPC1,0.0919789903133383,0.08037766088873452
Exc L5-6 FEZF2 SH2D1B,ADAMTSL1,0.06877633146413076,0.08037766088873452
Exc L5-6 FEZF2 SH2D1B,PAPSS2,0.03025518596222895,0.08037766088873452
Exc L6 FEZF2 PDYN,PDYN,1.0,1.0
Exc L6 FEZF2 PDYN,GBP2,1.0,1.0
Exc L6 FEZF2 FFAR4,ADD3-AS1,0.27298231369960047,0.136540936172418
Exc L6 FEZF2 FFAR4,FER1L6-AS2,0.136540936172418,0.136540936172418
Exc L6 FEZF2 FFAR4,ERG,0.10320039000000414,0.136540936172418
Exc L6 FEZF2 PROKR2,SLITRK6,1.0,0.15066581874703625
Exc L6 FEZF2 PROKR2,HLA-B,0.15066581874703625,0.15066581874703625
Exc L6 FEZF2 PROKR2,B2M,0.09742703978513663,0.15066581874703625
Exc L5-6 FEZF2 CFTR,CLDN1,1.0,0.2664534422757295
Exc L5-6 FEZF2 CFTR,NR4A2,0.2664534422757295,0.2664534422757295
Exc L5-6 FEZF2 CFTR,ITGA11,0.14176032634144137,0.2664534422757295
Exc L6 FEZF2 KLK7,SEMA3D,0.1824911532948753,0.18120144856237264
Exc L6 FEZF2 KLK7,MDFIC,0.17991174382986996,0.18120144856237264
Exc L6 FEZF2 POGK,ADD3-AS1,0.2561253596189892,0.09962512380672946
Exc L6 FEZF2 POGK,ZBTB7C,0.11845405229550252,0.09962512380672946
Exc L6 FEZF2 POGK,HPCAL1,0.0807961953179564,0.09962512380672946
Exc L6 FEZF2 POGK,GLRA3,0.057664344764745995,0.09962512380672946
Exc L5 FEZF2 CSN1S1,OPN4,1.0,0.11609091906591246
Exc L5 FEZF2 CSN1S1,NRP2,0.11484481802543726,0.11609091906591246
Exc L5 FEZF2 CSN1S1,VAT1L,0.11733702010638766,0.11609091906591246
Exc L5 FEZF2 CSN1S1,SULF2,0.10614545831639256,0.11609091906591246
Exc L3-5 FEZF2 ASGR2,OR51E2,0.49877408193720385,0.3120911999991499
Exc L3-5 FEZF2 ASGR2,VAT1L,0.12540831806109598,0.3120911999991499
Exc L3-5 FEZF2 LINC01107,EDNRB,1.0,0.750612959031398
Exc L3-5 FEZF2 LINC01107,OR51E2,0.501225918062796,0.750612959031398
Exc L5 FEZF2 PKD2L1,VGLL3,0.4745345027199471,0.3455202266008807
Exc L5 FEZF2 PKD2L1,NPSR1-AS1,0.2165059504818143,0.3455202266008807
Exc L5 FEZF2 NREP-AS1,C4orf19,0.47838195999201705,0.18959894886425901
Exc L5 FEZF2 NREP-AS1,ADAMTS12,0.18959894886425901,0.18959894886425901
Exc L5 FEZF2 NREP-AS1,GALNT10,0.13210938397521207,0.18959894886425901
Exc L5 FEZF2 RNF144A-AS1,NPSR1,0.4051207362860085,0.3184760317848143
Exc L5 FEZF2 RNF144A-AS1,CD36,0.3184760317848143,0.3184760317848143
