software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Inh L1 PVALB SST ASIC4,186,0.4142857142857143,0.7073170731707317,0.15591397849462366,76335,12,157,29,2,"['PROX1-AS1', 'ADAMTS9-AS2']","['GNG12-AS1', 'ARHGEF26-AS1', 'PROX1-AS1', 'NR2F2-AS1', 'ADAMTS9-AS2', 'TTTY14', 'NEAT1', 'LINC01102', 'MIR325HG', 'SLC8A1-AS1']",0.03652611633006471
4.1,cluster_id,Inh L1 SST P4HA3,38,0.3225806451612903,0.6666666666666666,0.10526315789473684,76493,2,34,4,3,"['LINC00298', 'LINC00290', 'GNG12-AS1']","['LINC00298', 'LINC00290', 'GNG12-AS1', 'LINC01060', 'LSAMP-AS1', 'INHBA-AS1', 'LINC00299', 'CHRM3-AS2', 'PVT1', 'NR2F2-AS1']",0.060357399190591174
4.1,cluster_id,Inh L1 SST DEFB108B,223,0.2290909090909091,0.21875,0.2825112107623318,76085,225,160,63,3,"['ARHGEF26-AS1', 'NR2F2-AS1', 'ADAMTS9-AS2']","['ARHGEF26-AS1', 'PROX1-AS1', 'PVT1', 'NR2F2-AS1', 'POT1-AS1', 'ADAMTS9-AS2', 'LINC01102', 'MIR325HG', 'DLX6-AS1', 'LINC01122']",0.03399957924460563
4.1,cluster_id,Inh L1-3 VIP CBLN1,464,0.2602785145888594,0.24608150470219436,0.33836206896551724,75588,481,307,157,3,"['PROX1-AS1', 'NR2F2-AS1', 'KLF3-AS1']","['PROX1-AS1', 'SLC6A1-AS1', 'ARHGEF26-AS1', 'NR2F2-AS1', 'POT1-AS1', 'KLF3-AS1', 'LINC00970', 'MIR325HG', 'DLX6-AS1', 'PTCHD1-AS']",0.03359846300730697
4.1,cluster_id,Inh L1-2 VIP EXPH5,509,0.29297954671089,0.3261538461538461,0.2082514734774067,75805,219,403,106,2,"['ARHGEF26-AS1', 'LINC00970']","['RORA-AS1', 'PROX1-AS1', 'ARHGEF26-AS1', 'SLC6A1-AS1', 'LINC00970', 'TTTY14', 'POT1-AS1', 'NEAT1', 'NR2F2-AS1', 'MIR325HG']",0.03819008862835545
4.1,cluster_id,Inh L1-3 VIP HSPB6,396,0.1736111111111111,0.19157088122605365,0.12626262626262627,75926,211,346,50,2,"['ARHGEF26-AS1', 'LINC00970']","['PROX1-AS1', 'ARHGEF26-AS1', 'NR2F2-AS1', 'POT1-AS1', 'LINC00970', 'MIR325HG', 'LINC01102', 'DLX6-AS1', 'KLF3-AS1']",0.03467630563119317
4.1,cluster_id,Inh L1-2 VIP PTGER3,84,0.16071428571428573,0.1836734693877551,0.10714285714285714,76409,40,75,9,5,"['MIR181A2HG', 'LINC01060', 'INHBA-AS1', 'TTTY14', 'PROX1-AS1']","['MIR181A2HG', 'LINC01060', 'INHBA-AS1', 'ZNF790-AS1', 'TTTY14', 'PROX1-AS1', 'POT1-AS1', 'PWRN1', 'NR2F2-AS1', 'MIR325HG']",0.06432561639679892
4.1,cluster_id,Inh L1-2 VIP SCML4,128,0.2713815789473684,0.275,0.2578125,76318,87,95,33,3,"['LINC00923', 'LINC01170', 'LINC01060']","['LINC00923', 'LINC01170', 'LINC01060', 'INHBA-AS1', 'MRPL45P2', 'TTTY14', 'PROX1-AS1', 'NR2F2-AS1', 'PWRN1', 'MIR325HG']",0.09606932693592268
4.1,cluster_id,Inh L1-3 VIP FNDC1,111,0.23880597014925373,0.2857142857142857,0.14414414414414414,76382,40,95,16,4,"['LINC01170', 'LINC00290', 'GNG12-AS1', 'INHBA-AS1']","['LINC01170', 'LINC00290', 'GNG12-AS1', 'LINC01060', 'INHBA-AS1', 'PROX1-AS1', 'ARHGEF26-AS1', 'NR2F2-AS1', 'TMEM72-AS1', 'NEAT1']",0.10938685462642339
4.1,cluster_id,Inh L1-3 VIP CHRNA2,310,0.21760154738878143,0.24861878453038674,0.14516129032258066,76087,136,265,45,3,"['LINC01470', 'LINC01060', 'NR2F2-AS1']","['LINC01470', 'LINC01060', 'INHBA-AS1', 'FOXG1-AS1', 'PROX1-AS1', 'NR2F2-AS1', 'PWRN1', 'LMCD1-AS1', 'NEAT1', 'POT1-AS1']",0.06934498807714307
