clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Inh L1 LAMP5 PVRL2,NDNF,0.013672219479727386,0.5865330524790113,0.9650018894439009
Inh L1 LAMP5 PVRL2,TRPC3,0.02385451995321111,2.5022309760490598,0.9470356929006527
Inh L1 LAMP5 PVRL2,CBLN4,0.01659759417372178,1.4880593549248045,0.946239704365186
Inh L1 LAMP5 PVRL2,RELN,0.03353792382935797,4.463725876634532,0.922758967668078
Inh L1 LAMP5 PVRL2,FREM1,0.016200349795676132,2.64620586206974,0.9208965395962836
Inh L1 LAMP5 PVRL2,ALK,0.014785501229140192,2.7421012389172894,0.8136436236556231
Inh L1 LAMP5 PVRL2,KCNH5,0.012236270280323754,1.770193047564212,0.7762999199256755
Inh L1 LAMP5 PVRL2,DOCK10,0.012173406451282962,2.7001082212040615,0.7265072833188799
Inh L1 LAMP5 PVRL2,HS3ST5,0.015676322845204916,2.795016976029795,0.7228470245440546
Inh L1 LAMP5 PVRL2,NYAP2,0.011027265591390617,2.785589572362132,0.6936733526859444
Inh L1 LAMP5 RAB11FIP1,MYH11,0.01762990596141037,0.5853948508461115,0.9921269563434154
Inh L1 LAMP5 RAB11FIP1,ADAMTS20,0.029067500197909477,0.7963280066010391,0.9730867717149205
Inh L1 LAMP5 RAB11FIP1,TRPC3,0.021932352391000276,2.6096392267519875,0.9492156124531013
Inh L1 LAMP5 RAB11FIP1,CBLN4,0.014173538047675965,1.3000204940451021,0.9396116143624111
Inh L1 LAMP5 RAB11FIP1,KIT,0.009645289766120271,2.3449453439255805,0.9340436633476743
Inh L1 LAMP5 RAB11FIP1,FREM1,0.012130965166812231,2.446818669917705,0.9145340519921518
Inh L1 LAMP5 RAB11FIP1,RELN,0.04713908501432045,3.70216434009624,0.9117334526123185
Inh L1 LAMP5 RAB11FIP1,KCNH5,0.018721629040546098,2.0041263737300694,0.8019703257728306
Inh L1 LAMP5 RAB11FIP1,TRPC5,0.011327044924444557,1.0983365153042493,0.7884775629738267
Inh L1 LAMP5 RAB11FIP1,HS3ST4,0.013928826753926734,1.540987259628939,0.7879876262528204
Inh L1-6 LAMP5 AARD,ROR2,0.017149645710325526,0.8472978603872036,0.9686437695833111
Inh L1-6 LAMP5 AARD,TRPC3,0.048524162576979175,2.192576383433771,0.9406764778185783
Inh L1-6 LAMP5 AARD,KIT,0.051490016845209055,2.4490234876949635,0.9367092233868499
Inh L1-6 LAMP5 AARD,PKP2,0.019637285779166968,1.631748854147306,0.9171560793495884
Inh L1-6 LAMP5 AARD,FREM1,0.025276839695517785,2.0572272052740823,0.9015187090673186
Inh L1-6 LAMP5 AARD,FBXL7,0.040728644689282834,3.354906787833955,0.8808648849659505
Inh L1-6 LAMP5 AARD,PRELID2,0.02031708293110083,3.585247048518791,0.8767040105417191
Inh L1-6 LAMP5 AARD,EPHA3,0.02057628874510193,2.1561795088007134,0.8546641198436317
Inh L1-6 LAMP5 AARD,FGF13,0.022101926318567458,3.322120154062635,0.8237723104648492
Inh L1-6 LAMP5 AARD,UNC13C,0.02768884129871461,2.9046850938935522,0.7680101971581259
Inh L1-6 LAMP5 NES,ROR2,0.021092822857965744,0.9735955746780143,0.9716818456546307
Inh L1-6 LAMP5 NES,EYA4,0.012640380368518651,2.3003253597764894,0.9360046028162383
Inh L1-6 LAMP5 NES,KIT,0.02237095820246524,2.3873561809703876,0.9350743723472986
Inh L1-6 LAMP5 NES,NTNG1,0.015507358568077936,2.509812886793009,0.9049147236517712
Inh L1-6 LAMP5 NES,PRELID2,0.01464416974399286,2.828843356817958,0.8517352589564637
Inh L1-6 LAMP5 NES,FGF13,0.015012191752328362,3.2118509918135287,0.8181713343084072
Inh L1-6 LAMP5 NES,CXCL14,0.02144232794065735,1.3049350565745526,0.7758475790795709
Inh L1-6 LAMP5 NES,UNC13C,0.023567685150055154,2.8980726619166477,0.767480874063234
Inh L1-6 LAMP5 NES,DGKD,0.01660294055948585,1.8356328817172942,0.7528135780713755
Inh L1-6 LAMP5 NES,EGFEM1P,0.012629766754674199,2.1347166892272362,0.7449552199200955
Inh L1-6 LAMP5 CA1,MYB,0.015468306588837574,0.43073446008914984,1.0
Inh L1-6 LAMP5 CA1,CHST9,0.04120990264778346,2.031250428048763,0.9891805916096467
Inh L1-6 LAMP5 CA1,CA8,0.01532498582538271,1.2565856031196456,0.9857657291519673
Inh L1-6 LAMP5 CA1,NOS1,0.058299870763504076,1.4619083635921342,0.9772124039816233
Inh L1-6 LAMP5 CA1,PDGFD,0.013169533696841129,2.211333315328424,0.958035091663869
Inh L1-6 LAMP5 CA1,SLCO5A1,0.012652692080032557,1.1467663752828485,0.9070384204368241
Inh L1-6 LAMP5 CA1,ROR1,0.019488645047414575,1.0517714201828952,0.8837342259098933
Inh L1-6 LAMP5 CA1,TAC1,0.033028064442629006,1.0286817746197034,0.8782161166531901
Inh L1-6 LAMP5 CA1,PREX2,0.020221035526538794,1.978916517820557,0.8119901427066271
Inh L1-6 LAMP5 CA1,HS3ST4,0.04586877431093474,2.5450099066214418,0.8118122516021105
Inh L5-6 LAMP5 CRABP1,SFTA3,0.03524200760174855,0.47262088880367176,1.0
Inh L5-6 LAMP5 CRABP1,NKX2-1,0.02774645863546242,0.30939077018266,1.0
Inh L5-6 LAMP5 CRABP1,CHST9,0.0418421314561866,1.7029912328868226,0.9870951021357371
Inh L5-6 LAMP5 CRABP1,FREM2,0.02086075576903663,0.5549734858589878,0.9780099889697199
