software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Inh L1 LAMP5 PVRL2,94,0.56,0.717948717948718,0.2978723404255319,76428,11,66,28,3,"['NDNF', 'TRPC3', 'GOLIM4']","['NDNF', 'TRPC3', 'CBLN4', 'RELN', 'FREM1', 'GOLIM4', 'ALK', 'KCNH5', 'DOCK10', 'HS3ST5']",0.11743262869363623
4.1,cluster_id,Inh L1 LAMP5 RAB11FIP1,246,0.5148883374689827,0.5928571428571429,0.33739837398373984,76230,57,163,83,4,"['MYH11', 'ADAMTS20', 'KIT', 'FREM1']","['MYH11', 'ADAMTS20', 'TRPC3', 'CBLN4', 'KIT', 'FREM1', 'RELN', 'KCNH5', 'TRPC5', 'HS3ST4']",0.15815297663707076
4.1,cluster_id,Inh L1-6 LAMP5 AARD,1539,0.7456076666182663,0.7681376215407629,0.6673164392462638,74684,310,512,1027,3,"['KIT', 'FREM1', 'FBXL7']","['CPLX3', 'TRPC3', 'KIT', 'PKP2', 'FREM1', 'FBXL7', 'PRELID2', 'EPHA3', 'FGF13', 'UNC13C']",0.07088745134645429
4.1,cluster_id,Inh L1-6 LAMP5 NES,419,0.27740492170022374,0.27312775330396477,0.29594272076372313,75784,330,295,124,4,"['ROR2', 'EYA4', 'KIT', 'NTNG1']","['ROR2', 'EYA4', 'KIT', 'NTNG1', 'PRELID2', 'FGF13', 'CXCL14', 'UNC13C', 'DGKD', 'COL25A1']",0.1086301680738877
4.1,cluster_id,Inh L1-6 LAMP5 CA1,465,0.707641196013289,0.8192307692307692,0.45806451612903226,76021,47,252,213,2,"['CHST9', 'NOS1']","['MYB', 'CHST9', 'CA8', 'NOS1', 'PDGFD', 'ROR1', 'TAC1', 'PREX2', 'HS3ST4', 'FGF13']",0.3138040045374525
4.1,cluster_id,Inh L5-6 LAMP5 CRABP1,923,0.7275590551181103,0.8206039076376554,0.5005417118093174,75509,101,461,462,2,"['PDGFD', 'NTNG1']","['NKX2-1', 'CHST9', 'FREM2', 'PDGFD', 'LAMP5', 'NTNG1', 'VAV3', 'FBN2', 'PRELID2', 'COL25A1']",0.13692319884136334
4.1,cluster_id,Inh L3-6 PAX6 LINC01497,84,0.8333333333333334,0.9411764705882353,0.5714285714285714,76446,3,36,48,2,"['PALMD', 'RELN']","['SCGN', 'PALMD', 'DDR2', 'TLL1', 'ANGPT1', 'RELN', 'FBN2', 'SPHKAP', 'SCN9A', 'CDH4']",0.17405075933420494
4.1,cluster_id,Inh L1 PAX6 MIR101-1,139,0.8097928436911488,0.8775510204081632,0.6187050359712231,76382,12,53,86,2,"['TGFBR2', 'RELN']","['GPC3', 'CDH23', 'TGFBR2', 'DDR2', 'RELN', 'WIF1', 'IL1RAPL2', 'CXCL14', 'MYO16', 'ALK']",0.14805396886666689
4.1,cluster_id,Inh L1 PAX6 CHRFAM7A,185,0.6293706293706294,0.8852459016393442,0.2918918918918919,76341,7,131,54,3,"['LAMA3', 'ARHGAP42', 'CNR1']","['CHRNA7', 'COL16A1', 'LAMA3', 'ARHGAP42', 'IL1RAPL2', 'CNR1', 'SYTL5', 'CCK', 'CDH4', 'PLCXD3']",0.04293535687567842
4.1,cluster_id,Inh L1-6 VIP SLC7A6OS,61,0.6766917293233082,1.0,0.29508196721311475,76472,0,43,18,3,"['TRPC7', 'PBX3', 'PDLIM5']","['DYNAP', 'MDGA1', 'TRPC7', 'PBX3', 'PDLIM5', 'CHRNA7', 'CNR1', 'CCK', 'PLCXD3', 'SGCD']",0.16229346189887545
