software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,cluster_id,Exc L2 LINC00507 GLRA3,12485,0.42219376086359894,0.545400827260193,0.22178614337204647,61740,2308,9716,2769,2,"['PNCK', 'CAMKK1']","['PRRT2', 'PNCK', 'CDKL1', 'ING5', 'CAMKK1', 'SPPL2B', 'ETS2', 'DNAH7', 'BZW2', 'SEMA4D']",0.04214960304975844,fold_8
4.1,cluster_id,Exc L2-3 RORB RTKN2,1211,0.0744973976936422,0.0680018630647415,0.12056151940545004,73321,2001,1065,146,6,"['PRRT2', 'PROS1', 'PNCK', 'CDKL1', 'ETS2', 'DNAH7']","['PRRT2', 'PROS1', 'PNCK', 'CDKL1', 'ETS2', 'DNAH7', 'CAMKK1', 'IPCEF1', 'WDR36', 'HACD2']",0.036136773492004365,fold_8
4.1,cluster_id,Exc L2-3 LINC00507 DSG3,1088,0.24606299212598426,0.30612244897959184,0.13786764705882354,75105,340,938,150,4,"['DNAI1', 'PAMR1', 'ANXA5', 'PROS1']","['DNAI1', 'PAMR1', 'ANXA5', 'PROS1', 'NNAT', 'DNAH7', 'ETS2', 'BZW2', 'ADAM9', 'IPCEF1']",0.05185206307057237,fold_8
4.1,cluster_id,Exc L3 LAMP5 CARM1P1,4044,0.38297679477882524,0.48368631940469375,0.2089515331355094,71587,902,3199,845,4,"['DOCK2', 'ANXA5', 'PROS1', 'CAMKK1']","['DOCK2', 'NBPF12', 'ANXA5', 'PROS1', 'PNCK', 'CAMKK1', 'IPCEF1', 'DNAH7', 'GPR89B', 'EPB41']",0.044294477924319633,fold_8
4.1,cluster_id,Oligo L2-6 OPALIN MAP6D1,101,0.13574660633484162,0.2,0.0594059405940594,76408,24,95,6,3,"['ATP10B', 'RASA3', 'PNCK']","['NDRG1', 'TTYH2', 'MYRF', 'ATP10B', 'RASA3', 'PNCK', 'CDKL1', 'PIP4K2A', 'SEMA4D', 'CAMKK1']",0.06751364575217936,fold_8
4.1,cluster_id,Exc L2-3 RORB CCDC68,3331,0.32995693576757446,0.33079963514746125,0.3266286400480336,71001,2201,2243,1088,3,"['PROS1', 'TSPAN9', 'ETS2']","['NBPF12', 'PROS1', 'TSPAN9', 'ENPP5', 'CDKL1', 'ETS2', 'DNAH7', 'IPCEF1', 'SEMA4D', 'CHRM2']",0.032471163327225605,fold_8
4.1,cluster_id,Exc L2-3 RORB PTPN3,1628,0.11331106870229007,0.1482059282371295,0.05835380835380835,74359,546,1533,95,4,"['CDKL1', 'TSPAN9', 'DNAH7', 'IPCEF1']","['CDKL1', 'TSPAN9', 'ETS2', 'DNAH7', 'CAMKK1', 'IPCEF1', 'SEMA4D', 'HACD2', 'HTR1F', 'ITGAV']",0.023886984389741607,fold_8
4.1,cluster_id,Exc L3 THEMIS ENPEP,785,0.07799596256193797,0.07289879931389365,0.10828025477707007,74667,1081,700,85,6,"['ANXA5', 'RASA3', 'TRDMT1', 'ETS2', 'CDKL1', 'DNAH7']","['ANXA5', 'RASA3', 'TRDMT1', 'ETS2', 'CDKL1', 'DNAH7', 'HACD2', 'AK9', 'IPCEF1', 'EPB41']",0.030447618457481354,fold_8
4.1,cluster_id,Exc L3-5 RORB TNNT2,535,0.0675581557319961,0.058398555087296806,0.18130841121495328,74434,1564,438,97,4,"['SIAE', 'ANXA5', 'CDKL1', 'ETS2']","['SIAE', 'ANXA5', 'RASA3', 'ENPP5', 'CDKL1', 'ETS2', 'TSPAN9', 'CAMKK1', 'IPCEF1', 'DNAH7']",0.05283819454966652,fold_8
4.1,cluster_id,Exc L3-5 RORB LAMA4,250,0.027502750275027504,0.025510204081632654,0.04,75901,382,240,10,5,"['RASA3', 'GTF2B', 'EIF4H', 'TSPAN9', 'CCDC28A']","['RASA3', 'GTF2B', 'EIF4H', 'TSPAN9', 'CCDC28A', 'CRIPT', 'CAMKK1', 'IPCEF1', 'DNAH7', 'AK9']",0.03391557479311576,fold_8
4.1,cluster_id,Exc L5 THEMIS VILL,216,0.13849431818181818,0.13087248322147652,0.18055555555555555,76058,259,177,39,5,"['DOCK2', 'PRRT2', 'ANXA5', 'INSIG2', 'PLOD2']","['DOCK2', 'PRRT2', 'ANXA5', 'RASA3', 'INSIG2', 'PLOD2', 'EPB41', 'AK9', 'IPCEF1', 'DNAH7']",0.05301918703628162,fold_8
4.1,cluster_id,Exc L3 RORB OTOGL,2134,0.17181553615401834,0.18058823529411766,0.14386129334582942,73006,1393,1827,307,4,"['CDKL1', 'TSPAN9', 'IPCEF1', 'SEMA4D']","['CDKL1', 'TSPAN9', 'ETS2', 'IPCEF1', 'CAMKK1', 'SEMA4D', 'HTR1F', 'DNAH7', 'BZW2', 'CHRM2']",0.02507242961284558,fold_8
