clusterName,markerGene,score
Inh L3-5 VIP HS3ST3A1,ARHGEF26-AS1,0.29411764705882354
Inh L3-5 VIP HS3ST3A1,TRHDE-AS1,0.29411764705882354
Inh L3-5 VIP HS3ST3A1,POT1-AS1,0.29411764705882354
Inh L5-6 VIP COL4A3,LINC01060,0.1968503937007874
Inh L5-6 VIP COL4A3,FOXG1-AS1,0.1968503937007874
Inh L5-6 VIP COL4A3,LINC00299,0.1968503937007874
Inh L5-6 VIP COL4A3,PROX1-AS1,0.1968503937007874
Inh L1-5 VIP CD27-AS1,EPHA5-AS1,0.2912621359223301
Inh L1-5 VIP CD27-AS1,PROX1-AS1,0.2912621359223301
Inh L1-5 VIP CD27-AS1,LINC00299,0.2912621359223301
Inh L1-5 VIP CD27-AS1,PWRN1,0.2912621359223301
Inh L2-5 VIP BSPRY,EPHA5-AS1,0.2564102564102564
Inh L2-5 VIP BSPRY,LINC00299,0.2564102564102564
Inh L2-5 VIP BSPRY,PROX1-AS1,0.2564102564102564
Inh L2-5 VIP SOX11,LINC00578,0.2777777777777778
Inh L2-5 VIP SOX11,LINC00472,0.2777777777777778
Inh L3-6 VIP ZIM2-AS1,ADARB2-AS1,0.42
Inh L3-6 VIP ZIM2-AS1,MIR4500HG,0.42
Inh L1-5 VIP PHLDB3,LINC01411,0.3431372549019608
Inh L1-5 VIP PHLDB3,INHBA-AS1,0.3431372549019608
Inh L1-5 VIP PHLDB3,PROX1-AS1,0.3431372549019608
Inh L1-5 VIP LINC01013,CDKN2B-AS1,0.36443148688046645
Inh L1-5 VIP LINC01013,LINC00923,0.36443148688046645
Inh L1-5 VIP LINC01013,LINC00290,0.36443148688046645
Inh L3-6 VIP UG0898H09,CDKN2B-AS1,0.41284403669724773
Inh L3-6 VIP UG0898H09,LINC01411,0.41284403669724773
Inh L3-6 VIP UG0898H09,LINC00290,0.41284403669724773
Inh L3-5 VIP TAC3,INHBA-AS1,0.24246008279124778
Inh L3-5 VIP TAC3,NR2F2-AS1,0.24246008279124778
