software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,ann_finest_level,EC arterial,7391,0.5519206939281289,0.6968085106382979,0.30131240698146394,482985,969,5164,2227,1,['ENSG00000146674'],"['ENSG00000166265', 'ENSG00000146674', 'ENSG00000179776']",0.7933237,fold_14
4.1,ann_finest_level,EC aerocyte capillary,7157,0.4082947549276953,0.49608582197738477,0.23906664803688696,482450,1738,5446,1711,3,"['ENSG00000154133', 'ENSG00000179776', 'ENSG00000172216']","['ENSG00000154133', 'ENSG00000179776', 'ENSG00000141522', 'ENSG00000172216']",0.38621056,fold_14
4.1,ann_finest_level,EC general capillary,16048,0.4294680215182307,0.4089550822937912,0.5372632103688934,462836,12461,7426,8622,1,['ENSG00000179776'],['ENSG00000179776'],0.3415483,fold_14
4.1,ann_finest_level,Lymphatic EC mature,4001,0.027277323373452424,0.022169488286164774,0.34791302174456384,425947,61397,2609,1392,1,['ENSG00000160752'],['ENSG00000160752'],0.06679517,fold_14
4.1,ann_finest_level,Lymphatic EC proliferating,28,0.45454545454545453,1.0,0.14285714285714285,491317,0,24,4,4,"['ENSG00000138778', 'ENSG00000154133', 'ENSG00000104714', 'ENSG00000173207']","['ENSG00000112984', 'ENSG00000138778', 'ENSG00000154133', 'ENSG00000104714', 'ENSG00000173207', 'ENSG00000013306', 'ENSG00000160752', 'ENSG00000126698', 'ENSG00000069329', 'ENSG00000106244']",0.286537,fold_14
4.1,ann_finest_level,Lymphatic EC differentiating,566,0.12396694214876033,0.1062753036437247,0.3710247349823322,489013,1766,356,210,1,['ENSG00000175745'],['ENSG00000175745'],0.7001896,fold_14
4.1,ann_finest_level,Peribronchial fibroblasts,1573,0.03644362729003874,0.029769886820790646,0.35282898919262556,471684,18088,1018,555,1,['ENSG00000123384'],['ENSG00000123384'],0.13862118,fold_14
4.1,ann_finest_level,Adventitial fibroblasts,10321,0.40366085627864917,0.4761817178591135,0.25084778606724156,478176,2848,7732,2589,3,"['ENSG00000138674', 'ENSG00000123384', 'ENSG00000106244']","['ENSG00000138674', 'ENSG00000123384', 'ENSG00000004799', 'ENSG00000082996', 'ENSG00000106244', 'ENSG00000126698', 'ENSG00000167085', 'ENSG00000141522', 'ENSG00000044115', 'ENSG00000106400']",0.18793584,fold_14
4.1,ann_finest_level,Alveolar fibroblasts,5182,0.1245105716523101,0.1676331049024776,0.06136626785025087,484584,1579,4864,318,2,"['ENSG00000123384', 'ENSG00000172216']","['ENSG00000123384', 'ENSG00000172216', 'ENSG00000107372']",0.10900222,fold_14
4.1,ann_finest_level,Pericytes,3032,0.7326642335766423,0.7186754176610979,0.7945250659630607,487370,943,623,2409,1,['ENSG00000131097'],"['ENSG00000131097', 'ENSG00000004799', 'ENSG00000172216']",1.0,fold_14
